"","UT1","UT2","Ab1","Ab2","L1","L2","LAb1","LAb2"
"Prkag2",4.33619661072763,4.36808403373401,4.0995556114831,4.04969956274281,3.28304483122956,3.44867769456528,3.19184631408987,3.25339760733763
"Cenph",5.45167140161493,5.62639148584415,6.12320883289114,5.99298264117665,4.52156651967207,4.66542508652371,4.20924151176303,4.4076513621399
"Stard8",4.02004873866743,4.15132732190976,3.81292757177872,3.48196053915292,4.31042223516521,4.39429452253195,4.09448695169062,4.08196994164432
"Mgat4a",4.27873601130078,4.47478267399042,3.94374604209321,4.0025226718676,4.01265441510801,4.26983465621788,3.84855721704298,3.95201340016926
"Dock2",6.64163556201546,6.89272852518495,6.7464182422713,6.14837392124422,5.94283017579659,6.04716235900859,5.6293381925519,5.65433123530471
"Mapk8ip3",4.52308369011151,4.68338894745765,4.1322682522034,4.1979666795724,4.91596888780233,5.03324615421697,4.6419412302571,4.68905781605037
"Zdhhc9",4.75737952726677,4.87198095209486,4.83595083844871,4.27207366804664,3.96386143674799,4.03537900890279,3.74440289548126,3.79598267355426
"Clip1",5.10256280899677,5.38822920678741,5.13408113424069,4.4909052256907,4.87151912058576,4.93246984225611,4.53464777015069,4.65763072608207
"Rad21",8.16844751479441,8.4830623017915,8.03379444325596,7.60605816629739,6.81347053569014,6.91008172878792,6.35930582277822,6.610258688398
"Prtg",3.36997785336741,3.5940386826604,3.14295060042071,3.15267048696885,2.99876695302113,2.98005049460129,2.93063459006683,2.89362924401545
"Lrrk2",4.53211135866245,4.82460588352018,4.12660233376215,4.20802837766399,4.66775007150573,4.83678513483374,4.35758145784188,4.55392964875661
"Zfp638",3.6744730446373,4.13553853805412,4.36894466697595,4.45566252255538,3.87512813613342,4.02289663133713,3.65627205650726,3.79370563605198
"Mfsd8",3.17792027691288,3.19113274352361,3.04946714615728,3.12062050919266,3.4355097805525,3.57729039234483,3.30042562678706,3.38062224512369
"Mfsd6",4.77335848825271,4.95729174405973,4.60139963572934,4.29813424926472,3.60779534515534,3.6711722795976,3.37947271353471,3.52647103178804
"Zfp398",3.85177181226274,3.98678458098859,3.41369450063159,3.39907696222334,3.0608647573154,3.14981067089025,2.96199317723202,3.04957136691278
"Dync1li1",6.67136900556393,6.80319032838886,6.30061964901304,6.09715347615024,6.72253361165445,6.97214820912931,6.37675885941084,6.57325694392607
"Slc16a4",2.97042669556043,3.10069378803188,2.82432837031371,3.0298272750135,3.01034840145925,2.98298098691164,2.88423610177336,2.95240376318307
"Rab31",8.14775570462979,8.11929163614903,7.38445064679726,7.57335543274463,7.26575804778629,7.46248455791627,6.98503049686639,6.98444677441172
"Selenoi",4.47267553632529,4.6230075342648,4.05498128307528,4.12003390552899,4.25528172600904,4.27573182740676,3.91445778937164,4.09810207832494
"Tacc1",5.65300082737235,5.85308953497138,5.28012793556159,4.9297484776412,5.1933985299928,5.21604147590125,4.79910549141385,4.96036197873812
"Tle4",4.7605012548146,4.94972043459392,4.35022512520564,4.20914713422007,4.77593898029445,4.82453941244784,4.45553962705335,4.54385317888849
"Usp33",3.99109569103848,4.25825914741375,3.65818948543282,3.57728415823445,3.70918976335271,3.94856916484161,3.59158756489701,3.65047714483611
"Arl15",4.70872429676553,4.79030420356465,4.65343371973224,4.34403234893036,4.37622681362259,4.40760474942087,4.04944830176875,4.1937699055513
"Dsel",3.56771401479491,3.69331690477789,3.22365241362394,3.41833162517139,3.09661270996473,3.29577665869746,3.01192871904251,3.14937266060968
"Sec23a",5.18899843278914,5.30543166570439,4.67331318098393,4.64046254010823,5.31610990721477,5.55393131423024,4.99358320862353,5.20693500628679
"Mkrn1",6.38684451123702,6.16185637061002,6.00300932540017,6.3629804467385,5.75605485996986,5.80155986020376,5.43871453992788,5.42026946700897
"Arntl",4.05399605180172,4.07180173148368,3.94047752384519,3.7238420316587,3.84637005669004,3.84659840788506,3.59136048809744,3.67492745826668
"Lss",6.04271480402662,6.01029936476988,5.21927434199951,5.48720635495158,5.07677788296273,5.23481431725047,4.89760399639221,4.76729112527177
"Ahcyl2",4.1756164297093,4.23685703181414,3.73765290807852,3.75153274138607,4.09496095056969,4.14458240223086,3.86063521895513,3.89094693034632
"Ap3b1",6.77225923558195,6.99551690321666,6.90920481851972,6.27292891115729,6.2703701311765,6.31229195898239,5.87619422941995,5.97707951958231
"Wrn",4.03954178059556,4.33313179632277,3.89440989224445,3.90355935500892,3.80863410470349,3.91760862418013,3.58011345545921,3.7144582567049
"Fads6",3.5812515101064,3.62592936701121,3.16729835153147,3.20545474033158,3.60335961625359,3.64505040721594,3.44904277131974,3.42985040644366
"Ganc",3.53163176910971,3.72605055773243,3.4578529063219,3.40200107264553,3.27571309822555,3.1489268745983,3.009831060724,3.17676674352605
"Gpbp1l1",5.60143434516857,5.88038302063413,5.51773780865501,5.30457225813691,5.74705527594481,5.78671219244957,5.30815222963068,5.52253027072548
"2610528A11Rik",3.8733819312651,4.08725543934163,4.18285196513715,4.12168772734128,2.96995573475219,3.25370958209626,2.94366088105552,3.08394402863446
"Gm12033",3.61775017577229,3.49815292327882,3.44617444966191,3.86535644908767,3.30987922042894,3.58395729364681,3.30175086396884,3.28240453933915
"Dgkq",3.5571673531347,3.50889422926772,2.99519146381208,3.18756909152198,3.45843428724481,3.60944125513326,3.434477945498,3.28559235828561
"Prkx",5.06232632839331,5.31953019003049,4.86844307863486,4.23889498408126,5.12039987672546,5.19353378138403,4.77044110108487,4.89686405305936
"Efcab14",5.03755101419847,5.2718374384592,4.74108194552663,4.53513838541273,4.32763116785769,4.50303531880559,4.06954487711909,4.21736845909179
"Wars2",4.02553428116837,4.02889861275732,3.83540830778565,4.08088113053351,3.8953903431634,4.00280561872977,3.72824091123556,3.71826373369471
"Ireb2",5.32613557833858,5.54989269369753,4.73243563697418,5.22479390689562,4.88461288112084,5.034601910761,4.53815967272912,4.75410396820244
"Kif16b",4.68178872683232,5.04866512446378,4.63891904189942,4.30007221215523,4.50315041065,4.56696304795253,4.24478179901923,4.26068670873046
"Ssh1",4.27978700611759,4.41760191924015,3.89641809702242,3.74194584669242,3.43818928500215,3.5415153447055,3.36176719070561,3.28518817973183
"Plekhb2",5.77289370093922,5.72708521477337,4.99435001397208,5.37018723886574,5.43047442849346,5.52938643149205,5.16896316366706,5.11170988511877
"Bloc1s3",4.84066153639762,4.7982291963208,4.59165025295019,4.85941511620813,4.33092639745126,4.56390427803811,4.28367252856764,4.05290384429188
"Exoc1",4.25614991630524,4.38268228802405,3.97836118700902,4.0596878841314,3.76321325087181,3.96198442139802,3.62208809874905,3.67419667925236
"Slc9a6",6.06931837302717,6.0679453219603,5.60521524284359,5.91655713003616,5.53283913159783,5.61742478474295,5.18737687141766,5.27602536841689
"Ppp3cb",5.82233733718539,6.01182983062675,5.6354533626727,5.60580199253133,5.42532888797353,5.49991057257667,4.97312486402646,5.26386269998672
"Klhl9",5.90591245050212,6.17519950603936,5.73633531251021,5.8882094693089,5.53587900953693,5.48177655508803,5.05200523575058,5.2794897145604
"Tle3",4.89129170791669,5.03771416086224,4.50690276211607,4.22059866317891,4.2350575184004,4.3476921602588,4.01836929807947,4.04072815421245
"Zfp759",2.9814499137256,3.23988396723326,3.40613354508046,3.24391874751257,2.89059920080196,2.97950384872228,2.871011156167,2.86552158769537
"Txnip",8.99013829864017,8.99949986551,8.59126869589754,8.83657241969945,8.42261854993214,8.42516387529715,7.96626333496182,8.0909131082277
"Megf8",5.56896636556596,5.67459762189152,4.56900543534197,4.70705635839791,4.86729263187078,5.01132882567495,4.65987961425371,4.59489997753002
"Proser1",5.40495622608372,5.60521459439337,5.34617782826866,4.52808102314478,4.58697247021018,4.7420220532611,4.37268013476103,4.37096053341796
"Dock8",6.09730646145533,6.28885555314907,5.88034516408913,5.22998122655426,5.68474789460244,5.66329932008735,5.36507340291781,5.2846629852693
"Igf2r",5.34485563329656,5.41983634067273,4.58260560224301,4.35767872719089,5.21005894343985,5.44038294931786,5.01125151053446,4.97707092340249
"Synj2",4.88529740284464,4.9012107917517,4.4316304087201,4.32861637135638,4.51537066039093,4.60901805114916,4.30420370992021,4.24622004441883
"Mmgt1",6.09210091775255,6.28277162509509,5.85877784919648,5.88261281818514,5.49516977576137,5.48246713814974,4.98547361497088,5.29732202591309
"Ttc17",4.92865548547033,5.17344142783051,4.90228229478478,4.44322427328436,4.35647774825003,4.51369459508488,4.11817123457679,4.20179632906904
"Srpk2",4.35408293723642,4.4457173013675,4.21848820112071,4.06548056057116,3.77399853723741,3.92254239492168,3.55222349080547,3.71216357347845
"Kdm4a",5.92902641234659,5.9569469875922,5.09407814853484,5.00322708501504,6.30314037861317,6.40719291047439,6.01584351933051,5.95350361483305
"Tcaim",4.01596990612647,4.16148635487138,3.81987134509611,3.75032078933353,4.38361921175298,4.5006194568672,4.1076031337366,4.22218898849865
"Usp8",6.87305134620033,7.25741875054915,7.21755867624453,6.62317298558117,6.7244071763646,6.80871296505201,6.28576027050073,6.48467735289487
"Mob1a",8.04014718349016,8.13178955924377,7.5256126039431,7.72938611034846,7.61601184750551,7.71288338424157,7.22248780222535,7.323088972039
"Xpo7",5.10271252827111,5.1781934528242,4.67839588169266,4.48605924730243,4.49315416171457,4.59802133340343,4.2099558122031,4.30913206606148
"Gmeb2",4.98042508543031,5.03931143768057,4.45587555258047,4.5494173597646,5.13612600292174,5.26748291951836,4.90972293584824,4.83544727624368
"Mtbp",5.0226221401035,5.1484067465522,5.22167986921202,5.02800551880516,4.80017880385121,4.85786221692607,4.46762818874441,4.57604539809837
"Cep120",4.82317639091879,4.97741064308018,4.60720175514207,4.10418893179783,4.67483432041486,4.73261263237989,4.33481389384559,4.47462938636908
"Tmem263",4.99169130972762,5.15647957778791,4.49006251224715,4.86392002443586,4.51267070285515,4.64201512977772,4.24837960105245,4.32944320016191
"Xirp1",3.36259395560229,3.56577261375303,3.05934543213408,3.08157690790497,2.90111703663285,3.00346388819768,2.88103551789887,2.882075378897
"Phtf2",4.4574734609293,4.73196750884715,4.17238765277352,4.17368889557286,5.15704789041091,5.21943255905478,4.78446580132865,4.93308561135651
"Nlk",4.66670834605712,4.8975066809891,4.40316020050472,4.22897869749408,4.7216827780157,4.76357364222422,4.35046855944337,4.52897735476861
"Gzf1",5.7991079591232,5.91380880210491,5.2497874139791,5.41973784532936,4.76606684534445,5.00987673645261,4.57745513030357,4.58297457887817
"Flcn",5.34241619884245,5.26770285437786,4.52915624928701,4.94592396960637,5.14176639561515,5.3168514174667,4.91854610760933,4.88036451263572
"Atg9b",5.39067310674556,5.68400695067575,5.16386965130521,5.01939888168113,3.68898381742631,3.71686247567068,3.51799680979082,3.49102719961152
"Tnfrsf26",4.98456438138215,5.16358906870913,5.12323455035902,5.02716349085745,5.26142833419715,5.40319712497121,4.96087605632646,5.03282432501844
"Sec22c",4.10112339694089,4.16013069402046,3.65807177690922,3.77586626407803,3.54005357612443,3.56789407125957,3.39744844641907,3.35515320338634
"Lca5",3.98175160590311,4.11497863065618,3.50483386245838,3.57286984619235,3.57877805728315,3.89320549000272,3.53435542378529,3.54370459883044
"Zfp113",3.4765252856923,3.4022411522393,3.2065146667099,3.16123738215348,3.20243840281633,3.32867730907194,3.13387699568114,3.13637391470419
"Gk",5.0400316268312,5.1793075945474,4.72171761154015,4.9138760776744,6.18967993259225,6.27377049206139,5.76710077506477,5.95467375125099
"Cntrl",4.97623412336744,5.46033569498825,5.58030025722444,5.20461078377607,4.75469274230622,4.91483811399339,4.37536375271838,4.66830432523822
"Arl14ep",5.37240414852647,5.58550805263186,5.10051702815801,5.35006328476142,5.77499345933272,5.87204527456278,5.34123087229887,5.58488963524993
"Mcf2l",3.55151334123776,3.69659822347683,3.15327906218291,3.20059560245329,3.09992854071661,3.18053587920421,3.02318026151472,3.04080552259111
"Nkapd1",4.7196087658642,4.91535660313747,4.83599217597965,4.6213928023616,4.53115103894978,4.57095806320581,4.14356756621267,4.37613060608982
"Usp36",5.47377732273238,5.53898413450969,5.14864772250401,4.76958111363772,4.95300424508321,4.999438700481,4.70800634926882,4.60515497023423
"Cdca7l",6.51726328642307,6.52654983341162,6.1987139644188,6.21573607444689,4.88743000614698,5.04491786036463,4.60663166764461,4.69294331175962
"Dnal1",3.2087373433505,3.45699180233547,3.0883134496605,3.09685008190727,3.18551262409798,3.13912792512034,3.00676751004101,3.09346643829732
"Dmtf1",4.07990891787725,4.23702794648908,4.11002340567348,4.05920838620526,4.20896277441805,4.37438975917786,3.99587944447239,4.05834471884476
"Oas2",5.56979156096462,5.66279885100565,5.54443073128355,5.30824793226316,5.15925547603185,5.36281538286867,5.01555550007542,4.83460940639975
"Fbxo33",4.8786453303523,5.10452375242391,4.83211247260252,4.72259590120015,4.87128230643804,4.91149529914712,4.53599019719941,4.620133831078
"Rps6ka3",5.58933042989174,5.99648124948658,5.56453118073752,5.4776823256684,5.42912271739338,5.48829900903706,5.00918756493841,5.21531147561218
"Dusp22",4.25535601298055,4.24080796156734,4.06964486187796,4.34149795852748,4.05976296970846,3.91742644318926,3.78014578692853,3.73112735688293
"Scaf11",6.00915422177473,6.34414250313488,5.98718705633541,5.59213941177691,5.57987515775444,5.73515350397185,5.1887677648781,5.41725210091469
"Tug1",4.93375172218124,5.34373211907397,5.10228734059062,4.98787521225771,4.61469075064648,4.6451364991688,4.27288593547143,4.39509222014513
"Slf1",4.11723075097656,4.42062205393896,4.10101801346434,4.5681303898678,4.21110204135086,4.25062122645293,3.91194394327881,4.0272568128014
"Mcl1",9.20872280012345,9.34660058717758,9.10770050414319,9.15926147103158,9.22682629414613,9.3466927579916,8.86369154580805,8.90011826157801
"Nr2c1",4.43121198170654,4.61293563576927,4.39342986136677,3.93587507365068,3.72508257312262,3.88659062872061,3.58158740268964,3.60620932991406
"Aste1",3.49577204339929,3.46099096390067,3.4179924544546,3.36521821748357,3.45904173062311,3.49239539246313,3.27592836520259,3.34255723395026
"Rhoq",6.02738437111725,6.19317347307956,5.50598379502053,5.51325392587689,5.25144665574604,5.29254040653481,4.81228499624919,5.05297635610368
"Gm1976",3.65129823589339,3.8577728247971,3.54466875312345,3.52833162159165,3.43158287597858,3.343898509748,3.18599232198944,3.28628823311639
"Senp1",5.01893507588872,5.22684324636908,4.92295302484168,4.59007701593666,4.49177595422409,4.59842248243196,4.23316336761753,4.27947464224158
"Gas2",4.36600234175042,4.34170222586587,4.16768373055264,4.25396834694373,3.57330119711311,3.60386891038728,3.44151976384061,3.3663413286534
"5031425E22Rik",3.11314119886016,3.08287332073012,2.94001838096758,3.00443543376661,2.95000124954801,2.88362381998117,2.88364891104664,2.82170614743631
"Sos1",4.4802227482466,4.85500369313594,4.37566158078622,3.79223178885985,4.15696203686539,4.28919383084254,3.8633606389917,4.05926752114947
"Ocrl",4.53917824326545,4.74124575671638,4.46641158330052,4.12565805116828,4.54253855545385,4.50538612571121,4.1332961540351,4.3360468789447
"Rgl1",5.19754507862084,5.20395410509662,4.97896542623121,4.55919034194183,5.1143444434455,5.14654327589916,4.80903507618007,4.79420487611352
"Dnmt3a",5.7789225774964,5.91989574937257,5.08022579124304,5.05337177965953,4.91120431870595,5.02177463974462,4.5995098290629,4.69568128816444
"Mars2",4.01118393463684,3.93016048499738,3.36101004008865,3.70554144785664,3.60436200132816,3.66847939871603,3.39810715819842,3.49337209445375
"Slc44a2",5.9482614972748,5.98494294918451,5.33304140244494,5.32903303552385,6.14853463855417,6.12036932154726,5.74162269351943,5.78873989521098
"Nfix",4.21218905001166,4.39148991495621,4.29013392619781,3.70879506876099,3.21075277558707,3.28836530362478,3.06263510308287,3.1774691409617
"Nphp3",4.12200292174092,4.25848240378951,3.59847996891633,3.74222024459084,3.15410263469969,3.24301244393639,3.0423368857975,3.11502434819128
"Nsl1",4.94063137868776,4.90799637271137,4.39399691621597,4.92123796093654,4.1915562819869,4.04358044505434,3.85805523027145,3.88231448478782
"Lilrb4b",4.73567237656032,5.14529298234582,5.09778694378722,4.76312702224288,9.745678650864,9.80261285524899,9.26136968045432,9.46578287616342
"Ppp2r5e",5.71549012799688,5.99551825252311,5.40642650381318,5.25667529901868,5.47890011110835,5.46313859091954,5.05997475307084,5.18848500944441
"Siah1b",4.832864869295,4.84430968107406,4.41842103048644,4.74843997216284,3.83776356499279,3.82744754765294,3.62139402468654,3.60934406025452
"Abitram",5.44035547349306,5.63928435755641,5.5836842616013,5.09936261496246,4.52411311383192,4.76807828465362,4.3683792290857,4.33306779915299
"Dhx36",4.6133402610797,4.73648355103968,4.50186938899435,4.76339783693803,4.82519533853542,4.90674003170614,4.41168459301448,4.68343036123805
