gene_id	GCK1.1	GCK2	GCK3	control1.1	control2	control3	dex1.1	dex2	dex3
ENSG00000145451.13_7	0	0	0	0	0	0	0	0	0
ENSG00000233228.1_5	0	0	0	0	0	0	0	0	0
ENSG00000240015.2_7	0	0	1	0	0	0	0	0	0
ENSG00000255359.3_6	0	0	0	0	0	0	0	0	0
ENSG00000267406.1_8	0	0	0	0	0	0	0	0	0
ENSG00000248369.1_7	0	0	0	0	0	0	0	0	0
ENSG00000153130.17_8	554	535	618	1940	186	1418	491	1721	830
ENSG00000265639.1_5	0	0	0	0	0	0	0	0	0
ENSG00000250455.1_5	0	0	0	0	0	0	0	0	0
ENSG00000253985.1_8	0	0	0	0	0	0	0	0	0
ENSG00000159335.17_4	248	129	77	206	103	131	182	59	85
ENSG00000100241.21_7	205	103	98	260	148	148	237	53	96
ENSG00000134940.14_5	0	9	6	0	5	18	0	12	0
ENSG00000127362.2_3	0	0	0	0	0	0	0	0	0
ENSG00000092969.12_6	19	50	62	0	22	118	0	99	62
ENSG00000214322.3_4	3	0	0	0	3	2	0	3	0
ENSG00000255386.1_2	0	0	0	0	0	0	0	0	0
ENSG00000261299.1_2	0	0	0	0	0	0	0	0	0
ENSG00000267353.1_7	0	0	0	3	0	0	0	3	0
ENSG00000169926.11_5	86	108	32	87	50	87	135	147	92
ENSG00000112851.14_6	118	181	131	375	90	191	121	560	239
ENSG00000238113.7_6	28	5	0	9	0	0	17	29	21
ENSG00000279405.1_6	0	0	0	0	0	0	0	0	0
ENSG00000236320.4_4	0	0	0	0	0	0	0	0	0
ENSG00000241233.4_4	0	5	0	0	0	0	0	0	8
ENSG00000264510.1_PAR_Y	0	0	0	0	0	0	0	0	0
ENSG00000287661.1_1	0	0	0	0	0	0	0	0	0
ENSG00000152147.11_5	995	707	627	993	441	978	907	738	1177
ENSG00000270369.1	0	0	0	0	0	0	0	0	0
ENSG00000248444.1_4	0	0	0	0	0	0	0	0	0
ENSG00000233136.2_6	0	0	0	0	0	0	0	0	1
ENSG00000100652.5_5	0	0	0	0	3	0	0	0	0
ENSG00000169515.8_6	217	128	94	326	69	170	88	213	153
ENSG00000160113.5_5	341	290	151	220	203	234	285	287	198
ENSG00000203497.2_7	41	16	42	26	16	0	71	14	12
ENSG00000255016.1_5	0	0	0	0	0	0	0	0	0
ENSG00000101680.15_5	369	399	167	604	383	330	457	507	192
ENSG00000252705.1	0	0	0	0	0	0	0	0	0
ENSG00000229051.2_6	0	0	0	0	0	0	0	0	0
ENSG00000232533.1_7	144	28	67	270	73	67	122	82	42
ENSG00000224318.6_7	0	0	0	0	0	0	0	0	0
ENSG00000153443.13_5	0	0	0	0	0	0	0	0	0
ENSG00000141298.19_7	116	76	65	188	76	129	95	106	74
ENSG00000229255.1_7	0	0	0	0	0	0	0	0	0
ENSG00000244247.2_7	0	0	0	0	0	0	0	0	0
ENSG00000268951.1_6	2	0	0	3	0	0	0	1	0
ENSG00000234872.2_6	0	0	0	0	0	0	0	0	0
ENSG00000240877.2	0	0	0	0	0	0	0	0	0
ENSG00000165181.16_6	0	0	0	0	4	13	0	8	0
ENSG00000256197.1_6	0	0	0	0	0	0	0	0	0
ENSG00000233021.2_7	0	0	0	0	0	0	0	0	0
ENSG00000130165.10_7	4445	2530	5100	3615	1820	4828	3555	1057	6193
ENSG00000092020.10_5	2126	2131	2132	4850	1176	3560	1879	5552	2374
ENSG00000229159.1_2	0	0	0	0	0	0	0	0	0
ENSG00000224315.2_5	0	13	0	0	2	0	0	8	0
ENSG00000260046.1_6	0	0	0	0	0	0	0	0	0
ENSG00000263392.1	0	0	0	0	0	0	0	0	0
ENSG00000234448.1_5	0	0	0	0	0	0	0	0	0
ENSG00000286311.1_1	0	0	0	0	0	3	0	0	0
ENSG00000169075.7_5	0	0	0	0	0	0	0	0	0
ENSG00000226625.1_4	0	0	0	0	0	0	0	0	0
ENSG00000285619.1_4	0	0	0	0	4	0	0	0	0
ENSG00000154065.17_5	405	193	74	669	97	162	261	439	79
ENSG00000235454.1_4	0	3	0	0	0	2	0	2	0
ENSG00000234660.2_6	0	0	0	0	0	0	0	0	0
ENSG00000204267.16_8	39	139	69	65	96	119	19	102	109
ENSG00000287207.1_1	0	0	0	4	0	0	5	0	0
ENSG00000238153.1_5	0	0	0	0	0	0	0	0	0
ENSG00000252327.1	0	0	0	0	0	0	0	0	0
ENSG00000241877.1_5	0	0	0	0	0	0	0	0	0
ENSG00000282111.1_8	0	0	0	0	0	0	0	0	0
ENSG00000166938.13_5	393	254	244	649	266	498	389	364	325
ENSG00000221883.3_4	19	0	11	14	11	5	31	30	0
ENSG00000164331.10_6	212	234	134	291	186	317	269	466	236
ENSG00000224314.1_5	0	0	0	0	0	0	0	0	0
ENSG00000235120.1_7	0	0	0	0	0	0	0	0	0
ENSG00000231525.1_2	0	0	0	0	0	0	0	0	0
ENSG00000261116.1_6	0	0	0	0	0	0	0	0	0
ENSG00000177023.2_4	0	0	0	0	0	0	0	0	0
ENSG00000252148.1	0	0	0	0	0	0	0	0	0
ENSG00000263631.1	0	0	0	0	0	0	0	0	0
ENSG00000232864.1_4	0	0	0	0	0	0	0	0	0
ENSG00000255380.1_5	0	0	0	0	0	0	0	0	0
ENSG00000221523.1	0	0	0	0	0	0	0	0	0
ENSG00000083750.12_7	440	412	318	686	212	579	510	514	432
ENSG00000259045.1_4	0	0	0	0	0	0	0	0	0
ENSG00000240003.2_5	0	6	9	9	0	8	2	4	3
ENSG00000255250.2_7	0	0	0	0	0	0	0	0	0
ENSG00000267219.1_7	19	4	0	0	0	0	0	0	0
ENSG00000267184.1_5	0	5	0	3	0	2	0	0	0
ENSG00000154134.15_4	114	17	28	128	10	23	97	40	6
ENSG00000203914.4_5	0	0	0	0	0	0	0	0	0
ENSG00000221983.8_6	32692	31823	28634	21222	37897	31417	24343	24747	32118
ENSG00000133136.4_3	14	16	18	15	20	17	2	16	28
ENSG00000212211.1	0	0	0	0	0	0	0	0	0
ENSG00000279721.1_6	0	0	0	0	0	0	0	0	0
ENSG00000232943.1_6	0	0	0	0	0	0	0	0	0
ENSG00000264438.1	0	0	0	0	0	0	0	0	0
ENSG00000122432.18_4	0	4	0	3	2	14	0	7	0
ENSG00000238731.1	0	0	0	0	0	0	0	0	0
ENSG00000226876.3_8	0	0	0	0	0	0	0	0	0
ENSG00000167113.11_5	2075	1435	1672	1413	1201	1685	1397	914	1731
ENSG00000212589.1	0	0	0	0	0	0	0	0	0
ENSG00000235587.2_5	8	0	8	0	4	0	2	3	16
ENSG00000271601.4_5	696	591	584	1449	363	1093	718	1057	775
ENSG00000115084.15_5	859	357	206	1672	272	439	1628	935	284
ENSG00000239225.1_3	0	0	0	0	0	0	0	0	0
ENSG00000267311.1_7	0	2	0	0	0	0	0	3	0
ENSG00000261482.1_7	0	0	0	0	0	0	0	0	0
ENSG00000225032.5_6	1	7	5	5	0	1	15	5	1
ENSG00000266475.1	4	3	2	13	8	4	1	4	6
ENSG00000239679.2	0	0	0	0	0	0	0	0	0
ENSG00000269837.1_4	10	15	0	4	4	4	0	2	4
ENSG00000166573.6_5	0	0	0	0	0	0	0	0	0
ENSG00000235327.1	0	4	1	0	2	0	0	7	0
ENSG00000252293.1	0	0	0	0	0	0	0	0	0
ENSG00000253665.1_7	0	0	0	0	0	0	0	0	0
ENSG00000184029.9_7	0	0	0	0	0	0	0	0	0
ENSG00000254803.1_5	0	0	0	0	0	0	0	0	0
ENSG00000280168.1_5	0	0	0	0	0	0	0	0	0
ENSG00000271288.1_3	0	0	0	0	0	0	0	0	0
ENSG00000173838.12_7	0	0	0	0	0	0	3	0	0
ENSG00000147145.12_4	16	0	19	16	3	4	0	13	0
ENSG00000198854.5_4	0	0	0	0	4	0	0	0	0
ENSG00000285623.1_3	0	0	0	0	0	0	0	0	0
ENSG00000269275.1_6	0	0	0	0	0	0	7	0	0
ENSG00000279748.1_5	0	0	0	19	0	0	2	1	8
ENSG00000164114.19_8	45	173	81	123	76	238	70	299	134
ENSG00000105137.13_5	73	49	60	102	31	52	58	20	89
ENSG00000228902.1_4	0	0	0	0	0	0	0	0	0
ENSG00000249509.1_7	0	0	0	0	0	0	0	0	0
ENSG00000232380.1_4	0	0	0	0	0	0	0	5	0
ENSG00000234807.7_6	13	9	11	12	4	4	9	19	4
ENSG00000229800.1_4	0	0	0	0	0	0	5	0	0
ENSG00000073910.22_8	74	44	18	137	63	73	67	118	44
ENSG00000222805.1	0	0	0	0	0	0	0	0	0
ENSG00000237487.1_4	0	0	0	0	0	0	0	0	0
ENSG00000228546.2_6	0	0	0	0	0	0	0	0	0
ENSG00000180229.12_5	30	21	0	42	15	12	20	2	16
ENSG00000158079.16_7	38	24	12	95	21	47	29	93	51
ENSG00000287462.1_2	0	0	0	0	0	0	0	0	0
ENSG00000166128.13_4	673	972	542	1207	681	1145	678	1956	954
ENSG00000110811.20_5	3505	2326	1437	3269	2755	2557	2471	2497	2044
ENSG00000188277.10_4	0	0	0	0	0	0	0	0	0
ENSG00000230773.9_9	7	0	0	5	0	0	6	0	0
ENSG00000092094.11_6	1931	1211	1311	1608	1005	1758	1417	1206	1647
ENSG00000100150.20_9	211	114	150	283	142	259	143	226	143
ENSG00000180389.7_6	4	2	8	2	0	2	2	2	6
ENSG00000221372.1	0	0	0	0	0	0	0	0	0
ENSG00000287456.1_2	0	0	0	0	0	0	0	0	0
ENSG00000224529.1_7	0	0	0	0	0	0	0	0	0
ENSG00000186812.13_7	249	189	183	371	134	245	207	355	121
ENSG00000235581.1_6	0	0	0	0	0	0	0	0	0
ENSG00000235181.1_5	0	0	0	0	0	0	0	0	0
ENSG00000082497.12_4	45	0	4	85	14	29	22	63	0
ENSG00000233942.1_3	0	0	0	0	0	0	0	0	0
ENSG00000260338.2_8	0	0	0	3	0	0	0	0	0
ENSG00000225489.7_8	0	0	7	0	0	0	0	27	0
ENSG00000276431.1_5	0	0	0	0	0	0	0	0	0
ENSG00000221725.1	0	0	0	0	0	0	0	0	0
ENSG00000283613.1_6	0	0	0	0	0	0	0	0	0
ENSG00000133265.11_6	572	460	227	525	331	385	381	271	314
ENSG00000136463.8_4	724	551	265	883	521	419	340	819	273
ENSG00000244544.1	0	0	0	0	0	0	0	0	0
ENSG00000236257.1_4	2	0	0	0	0	0	0	0	0
ENSG00000222348.1	0	1	0	0	5	0	0	1	0
ENSG00000238140.1_7	6	0	1	0	0	0	0	0	0
ENSG00000234541.2_3	0	0	0	0	0	0	0	0	0
ENSG00000203690.12_8	0	0	0	0	0	0	0	0	0
ENSG00000266392.1	0	0	0	0	0	0	0	0	1
ENSG00000250754.6_9	0	0	0	0	0	0	0	0	0
ENSG00000236830.7_7	165	90	54	200	108	80	87	203	82
ENSG00000131462.8_4	13562	8761	12031	10903	7003	15048	6704	5862	15989
ENSG00000145365.11_5	68	144	93	90	70	130	35	263	109
ENSG00000145014.17_7	190	328	163	283	137	307	243	351	266
ENSG00000249934.2_5	0	0	0	0	0	0	0	0	0
ENSG00000286315.1_2	11	4	0	0	0	0	0	0	0
ENSG00000225000.1_7	0	0	0	0	0	0	0	0	0
ENSG00000198092.6_6	0	0	0	0	0	0	0	0	0
ENSG00000239521.8_7	61	60	0	54	36	46	30	72	55
ENSG00000222419.1_1	0	0	0	0	0	0	0	0	0
ENSG00000253525.1_5	0	0	0	0	0	0	0	0	0
ENSG00000253424.1_6	0	0	0	0	0	0	0	0	0
ENSG00000241757.2	0	0	0	0	0	0	0	0	0
ENSG00000170085.18_6	73	84	36	118	49	47	58	75	17
ENSG00000198759.12_5	0	0	0	0	1	0	0	0	0
ENSG00000250328.6_9	0	0	0	0	0	0	0	0	0
ENSG00000159398.16_5	0	0	0	0	0	0	0	0	0
ENSG00000184156.17_6	48	76	26	99	59	35	43	125	28
ENSG00000249673.7_7	149	54	52	231	23	55	142	52	51
ENSG00000211942.3_5	0	0	0	0	0	0	0	0	0
ENSG00000257604.1_6	0	0	3	0	0	0	2	1	0
ENSG00000274727.1_5	0	0	0	0	0	0	0	0	0
ENSG00000224280.1_5	0	0	0	0	0	0	0	0	0
ENSG00000250517.2_5	0	0	0	0	0	0	0	0	0
ENSG00000231513.3_4	0	0	0	0	0	0	0	0	0
ENSG00000257151.1	0	0	4	0	0	0	0	0	0
ENSG00000262521.1_7	0	0	0	0	0	0	0	0	0
ENSG00000236160.1_5	0	0	0	0	0	0	0	0	0
ENSG00000285685.1_2	0	0	0	0	0	0	0	0	0
ENSG00000204622.11_3	0	472	96	3	687	91	0	299	53
ENSG00000260467.1_7	0	0	0	0	0	0	0	0	0
ENSG00000267286.1_7	0	0	0	0	0	0	0	0	0
ENSG00000254345.1_2	0	0	0	0	0	0	0	0	0
ENSG00000277172.1_4	0	0	0	0	0	0	0	0	0
ENSG00000143570.18_7	6207	6675	5762	6557	4107	7192	6601	3349	7725
ENSG00000164588.8_6	0	0	0	0	0	0	0	0	0
ENSG00000156970.13_5	164	159	382	386	112	625	116	363	556
ENSG00000227827.3_7	0	13	0	0	0	5	0	0	4
ENSG00000279470.1_5	0	0	0	0	0	0	0	0	0
ENSG00000240759.1_5	0	0	0	0	0	0	0	0	0
ENSG00000198271.5_4	0	0	0	0	0	0	0	0	0
ENSG00000228309.7_8	0	0	0	0	0	0	0	0	0
ENSG00000265916.1_6	0	0	0	0	0	3	0	0	0
ENSG00000224486.1_6	0	0	0	0	0	0	0	0	0
ENSG00000243920.2_5	0	0	0	0	0	0	0	0	0
ENSG00000264530.1	0	0	0	0	0	0	0	0	0
ENSG00000108666.10_8	476	493	372	542	234	726	391	849	600
ENSG00000276754.1_6	0	0	0	0	0	0	0	0	0
ENSG00000260280.5_5	143	115	2	389	107	112	175	274	102
ENSG00000198312.4_5	317	256	112	322	326	229	280	461	220
ENSG00000212623.1	0	0	0	0	0	0	0	0	0
ENSG00000173715.17_6	8	15	3	30	0	8	18	7	0
ENSG00000168065.16_5	0	0	0	0	0	0	0	0	0
ENSG00000215472.10_5	438	0	634	143	1004	0	0	297	296
ENSG00000227946.1_7	3	10	0	5	0	0	4	5	16
ENSG00000235805.1_4	0	0	0	0	0	0	0	0	0
ENSG00000270710.1_5	0	0	0	0	0	0	0	0	0
ENSG00000163781.14_8	114	120	31	243	25	198	61	220	146
ENSG00000232220.2_8	0	0	0	0	0	0	0	0	0
ENSG00000270299.1_8	0	245	149	0	0	0	304	0	265
ENSG00000065135.12_6	4804	4365	4689	7222	2927	6937	4319	5918	7623
ENSG00000205678.8_6	0	0	0	0	0	0	0	0	0
ENSG00000284842.1_2	0	0	0	4	0	0	0	0	0
ENSG00000252540.1	0	0	0	0	0	0	0	0	0
ENSG00000255549.2_7	0	0	0	0	0	4	0	0	0
ENSG00000260103.2_8	0	0	0	0	0	0	0	0	0
ENSG00000259783.6_9	0	0	0	0	0	0	3	0	0
ENSG00000249504.3_3	0	0	0	0	0	2	0	0	0
ENSG00000235618.8_5	32	14	0	1	14	13	3	0	0
ENSG00000270767.1_5	0	0	0	0	0	0	0	0	0
ENSG00000235170.1_4	0	0	0	0	0	0	0	0	0
ENSG00000229090.2_6	0	0	0	0	0	0	0	0	0
ENSG00000252643.1	0	0	0	0	0	0	0	0	0
ENSG00000228053.1_5	39	18	28	16	28	35	35	15	30
ENSG00000242461.1_4	0	0	0	0	0	0	0	0	0
ENSG00000147459.18_5	1760	1042	683	4592	645	2258	1438	4187	1224
ENSG00000143631.11_4	0	11	6	7	0	18	0	0	0
ENSG00000213450.4_4	0	0	0	0	0	0	0	0	0
ENSG00000240204.3_4	21	4	0	9	6	0	0	8	0
ENSG00000232738.1_6	0	0	0	0	0	0	0	0	0
ENSG00000283211.1_5	0	0	0	0	0	0	0	0	0
ENSG00000198920.11_9	117	62	49	129	55	143	48	149	73
ENSG00000216721.3_2	2	0	0	0	0	0	7	0	2
ENSG00000232773.2_5	0	0	0	0	0	0	0	0	0
ENSG00000182481.9_5	23948	16427	90905	30143	13142	85080	15759	24801	82648
ENSG00000234717.2_7	0	0	0	0	3	0	0	0	0
ENSG00000242976.2	0	0	0	0	0	0	0	0	0
ENSG00000253563.2_6	0	0	0	0	0	0	0	0	0
ENSG00000150455.13_4	72	70	101	86	75	133	60	35	179
ENSG00000263388.1_7	0	0	0	0	0	0	0	0	0
ENSG00000218048.2_6	0	0	0	0	0	0	0	0	0
ENSG00000207249.1	0	0	0	0	0	0	0	0	0
ENSG00000105877.18_5	0	0	0	0	5	0	0	0	0
ENSG00000258345.1_8	0	0	0	0	0	0	0	0	0
ENSG00000263584.1	0	0	0	0	0	0	0	0	0
ENSG00000159516.9_5	0	0	0	0	0	0	0	0	0
ENSG00000259669.6_8	0	0	0	0	0	0	0	0	0
ENSG00000169435.14_6	0	0	0	0	8	0	0	0	0
ENSG00000258204.1_5	2	0	0	0	0	2	0	0	0
ENSG00000223015.1	0	0	0	0	0	0	0	0	0
ENSG00000237971.1_6	0	0	0	4	0	0	0	0	0
ENSG00000266105.1_5	0	0	0	0	0	0	0	0	0
ENSG00000251810.1	0	0	0	0	0	0	0	0	0
ENSG00000204086.4_4	34	119	15	171	53	78	117	97	51
ENSG00000111737.12_6	68	53	112	93	81	114	86	78	147
ENSG00000200034.1	0	0	0	0	0	0	0	0	0
ENSG00000211812.1_3	0	0	0	0	0	0	0	0	0
ENSG00000267341.1_7	0	0	0	0	0	0	0	0	0
ENSG00000251919.1	0	0	0	0	0	0	0	0	0
ENSG00000120458.12_5	36	31	12	62	15	44	16	54	16
ENSG00000226580.1_4	0	0	0	0	0	0	0	0	0
ENSG00000119401.10_4	645	565	484	854	405	631	691	690	578
ENSG00000244485.1_2	0	0	0	0	0	0	0	0	0
ENSG00000230401.1_6	0	0	0	0	0	0	0	0	0
ENSG00000271969.1_7	0	0	0	0	0	0	0	0	0
ENSG00000158077.5_3	0	0	0	0	0	0	0	0	0
ENSG00000157426.14_5	96	162	100	155	112	149	99	131	125
ENSG00000288071.1_2	0	0	0	0	0	0	0	0	0
ENSG00000284052.1_1	0	13	0	8	16	14	0	20	0
ENSG00000087303.18_6	49	10	124	39	44	120	29	70	84
ENSG00000120942.13_6	535	472	294	496	456	357	553	452	490
ENSG00000221118.1	0	0	0	0	0	0	0	0	0
ENSG00000201210.1_1	0	0	0	0	0	0	0	0	0
ENSG00000242292.2_6	0	0	0	0	0	0	0	0	0
ENSG00000211930.1_4	0	0	0	0	0	0	0	0	0
ENSG00000284844.1_3	0	0	0	0	0	0	0	0	0
ENSG00000164729.7_4	0	0	0	0	0	0	0	0	0
ENSG00000240626.2	0	0	0	0	0	0	0	0	0
ENSG00000288094.1_1	0	0	0	0	0	0	0	0	0
ENSG00000242808.9_6	7	0	6	6	3	0	0	3	0
ENSG00000179873.14_7	0	0	0	0	0	0	0	0	0
ENSG00000220730.2_7	0	0	0	0	0	0	0	0	0
ENSG00000228787.1_7	0	0	0	0	0	0	0	0	0
ENSG00000176761.7_4	0	0	0	0	0	0	0	9	0
ENSG00000118640.11_4	60	674	645	80	418	1444	47	808	1123
ENSG00000240870.2_5	0	0	0	0	0	0	0	0	0
ENSG00000286509.1_1	0	0	0	0	0	0	0	0	0
ENSG00000229663.1_3	0	0	0	0	0	0	0	0	0
ENSG00000276949.1_5	0	0	0	0	0	0	0	0	0
ENSG00000095319.14_5	560	529	525	661	281	792	534	324	934
ENSG00000263017.1_5	0	0	0	0	0	0	0	0	0
ENSG00000270678.1_5	0	0	0	0	0	0	0	0	0
ENSG00000224717.1_7	0	0	0	0	0	0	0	0	0
ENSG00000237768.2_8	0	0	0	0	0	0	0	0	0
ENSG00000227453.1_4	0	0	0	0	0	0	0	0	0
ENSG00000261795.1_6	0	0	0	0	0	0	0	0	0
ENSG00000099399.6_5	0	0	0	0	0	0	0	0	0
ENSG00000145604.16_5	162	161	181	217	95	250	105	115	217
ENSG00000204140.10_5	0	0	0	0	0	0	0	0	0
ENSG00000223956.3_6	0	7	0	0	0	0	0	0	0
ENSG00000255466.1_2	0	0	0	0	0	0	0	0	0
ENSG00000236299.8_10	0	0	0	0	0	0	0	0	0
ENSG00000176953.12_5	235	306	143	314	162	350	212	381	316
ENSG00000114279.13_6	45	13	0	28	7	5	27	51	0
ENSG00000286470.1_1	0	0	0	0	0	0	0	0	0
ENSG00000215110.7_6	0	0	0	0	0	0	0	0	0
ENSG00000267047.1_8	0	0	0	0	0	1	0	0	0
ENSG00000174640.15_6	4	0	0	0	0	0	8	0	0
ENSG00000138785.15_9	915	1184	603	1389	415	1134	918	1501	1158
ENSG00000287245.1_1	31	11	4	68	35	0	43	18	20
ENSG00000110375.3_4	29	35	14	31	19	12	24	18	11
ENSG00000110011.13_4	540	227	197	407	232	144	333	83	110
ENSG00000253026.1	0	0	0	0	0	0	0	0	0
ENSG00000235150.1_4	0	0	0	0	0	0	0	0	0
ENSG00000081923.15_9	751	198	221	984	267	262	598	465	164
ENSG00000202440.1	0	0	0	0	0	0	0	0	0
ENSG00000090530.10_6	613	95	232	762	143	497	180	366	92
ENSG00000198822.10_5	0	0	0	0	0	0	15	0	0
ENSG00000188522.15_6	359	104	130	285	151	142	201	64	348
ENSG00000101160.14_5	624	570	272	536	614	537	499	538	346
ENSG00000276046.1_3	0	0	0	0	0	0	0	0	0
ENSG00000166189.8_4	73	43	34	70	45	8	89	64	72
ENSG00000248115.1_6	0	0	0	10	0	0	8	0	0
ENSG00000265546.1	0	0	0	0	0	0	0	0	0
ENSG00000230432.1_6	0	0	0	0	0	0	0	0	0
ENSG00000223621.1_4	0	0	0	0	0	0	0	0	0
ENSG00000215979.1	0	0	0	0	0	0	0	0	0
ENSG00000132832.10_7	63	17	18	24	2	10	33	21	0
ENSG00000070047.13_5	32	0	0	0	0	10	0	4	0
ENSG00000265413.1_7	4	7	0	3	13	8	17	16	0
ENSG00000074803.20_7	6	0	0	0	0	9	0	0	0
ENSG00000275427.1_8	0	0	0	0	0	0	0	0	0
ENSG00000273212.1_6	0	0	0	0	0	0	0	3	0
ENSG00000244627.5_8	27	45	42	22	46	96	51	49	11
ENSG00000182586.9_4	0	0	0	0	0	0	0	12	0
ENSG00000221423.1	0	0	0	0	0	0	0	0	0
ENSG00000207972.1	0	0	0	0	0	0	0	0	0
ENSG00000196586.16_8	572	560	247	1110	295	625	643	934	438
ENSG00000091106.19_5	0	0	0	0	0	0	0	4	0
ENSG00000267372.2_7	0	0	0	0	0	0	0	0	0
ENSG00000224117.1_4	15	9	0	2	0	2	0	0	2
ENSG00000233703.1_6	0	0	0	0	0	0	0	0	0
ENSG00000287426.1_2	0	0	0	0	0	0	0	0	0
ENSG00000240540.2_3	0	0	0	0	0	1	0	0	0
ENSG00000223516.1_6	0	0	0	0	0	0	0	0	0
ENSG00000259496.2_6	0	0	0	0	0	0	0	0	0
ENSG00000266043.1	1	0	0	0	0	0	0	5	0
ENSG00000201109.1_1	0	0	0	0	0	0	0	0	0
ENSG00000273434.1_4	0	0	0	0	0	0	0	0	0
ENSG00000173638.19_7	321	134	192	291	186	146	436	157	512
ENSG00000181752.3_4	0	0	0	0	0	0	0	0	0
ENSG00000233217.2_4	0	0	0	0	0	0	0	0	0
ENSG00000163879.11_5	311	437	483	374	506	737	231	581	396
ENSG00000174327.7_4	7	11	17	22	4	8	10	8	9
ENSG00000241054.1_7	0	0	0	0	0	0	0	0	0
ENSG00000207257.1	0	0	0	0	0	0	0	0	0
ENSG00000204869.8_5	0	0	0	0	0	0	0	0	0
ENSG00000204758.8_8	81	142	67	102	67	72	64	92	52
ENSG00000200975.1	0	0	0	0	0	0	0	0	0
ENSG00000265144.1	0	0	0	0	0	0	0	0	0
ENSG00000104529.17_10	13135	8354	14844	8828	7325	13056	9990	4403	14513
ENSG00000207944.1	0	0	0	0	0	0	0	0	0
ENSG00000237500.1_6	0	0	0	0	0	0	0	0	0
ENSG00000230137.1_5	0	0	0	0	2	0	0	0	0
ENSG00000224429.8_5	12	10	12	32	0	4	13	0	4
ENSG00000147099.21_6	1891	1635	957	2109	1288	1737	2076	2234	1703
ENSG00000202445.1	0	0	0	0	0	0	0	0	0
ENSG00000263831.1	0	0	0	0	0	0	0	0	0
ENSG00000248257.7_4	0	0	0	4	11	2	0	11	0
ENSG00000226074.5_8	0	0	0	0	0	0	0	0	0
ENSG00000201263.1	0	0	0	0	0	0	0	0	0
ENSG00000253658.6_8	0	39	8	22	0	25	0	32	26
ENSG00000219438.9_5	4	0	0	0	0	26	8	10	0
ENSG00000207247.1	0	0	0	0	0	0	0	0	0
ENSG00000205277.9_2	19	26	16	28	16	19	7	45	24
ENSG00000266715.1	1	0	0	1	0	0	0	0	0
ENSG00000117410.14_5	31708	37376	50505	26050	26643	53712	30832	18334	56567
ENSG00000235902.1_6	0	0	0	0	0	0	0	0	0
ENSG00000158411.11_6	360	637	559	896	242	840	307	1333	543
ENSG00000223001.1	0	0	0	0	0	0	0	0	0
ENSG00000248929.1_4	0	0	0	0	0	0	0	0	0
ENSG00000257985.1_6	0	0	0	0	0	0	0	0	0
ENSG00000264756.1	6	0	0	0	0	0	6	2	1
ENSG00000233955.1_4	0	0	0	0	0	0	0	0	0
ENSG00000199767.1	0	0	0	0	0	0	0	0	0
ENSG00000259652.1_6	0	0	0	0	0	0	0	0	0
ENSG00000205810.9_5	0	0	0	0	0	0	0	0	0
ENSG00000229978.1	0	0	0	0	0	0	0	0	0
ENSG00000260871.1_6	0	0	0	0	0	0	0	0	0
ENSG00000258739.1_4	0	0	0	0	0	0	0	0	0
ENSG00000080493.17_7	37	12	14	100	22	30	30	57	16
ENSG00000152527.14_7	169	89	28	440	67	78	142	284	34
ENSG00000157514.16_8	646	1963	575	758	215	616	8618	276	2703
ENSG00000272065.1	1	1	0	1	1	0	1	0	0
ENSG00000268834.2_5	0	0	0	0	0	0	0	0	0
ENSG00000272880.1_6	0	0	0	0	0	0	0	0	0
ENSG00000213587.3_5	0	0	0	0	0	0	0	0	0
ENSG00000253139.1_8	15	0	0	4	9	0	13	15	2
ENSG00000271167.1_6	1	0	0	2	1	0	0	5	4
ENSG00000207548.1	0	0	0	0	0	0	0	0	0
ENSG00000263717.1_8	0	0	0	0	0	0	4	0	1
ENSG00000280312.1_5	0	0	0	0	0	0	0	0	0
ENSG00000256947.1_7	0	0	0	0	0	0	0	0	0
ENSG00000265802.1	0	0	2	1	0	1	0	0	0
ENSG00000266631.1	0	0	0	5	0	0	0	1	0
ENSG00000230159.1_7	0	0	0	0	0	0	0	0	0
ENSG00000253750.1_5	0	0	0	0	0	0	0	0	0
ENSG00000257219.6_8	190	454	140	253	118	281	294	324	1219
ENSG00000266955.1_7	0	0	0	0	0	0	0	0	0
ENSG00000231603.1	0	0	0	0	0	0	0	0	0
ENSG00000176840.12_5	0	0	0	0	0	0	0	0	0
ENSG00000136161.12_6	158	76	74	222	65	156	203	137	104
ENSG00000136104.21_6	326	464	369	1063	199	657	423	1181	450
ENSG00000243694.3_6	0	0	0	0	0	0	0	0	4
ENSG00000135314.12_6	521	287	237	402	317	353	247	254	320
ENSG00000227778.2	0	0	0	0	0	0	15	0	0
ENSG00000252861.1	0	0	0	0	0	0	0	0	0
ENSG00000234608.8_9	1344	1114	811	1508	815	997	1215	1310	794
ENSG00000267069.1_6	4	0	12	0	0	0	0	4	4
ENSG00000161010.15_8	2122	1041	245	693	991	290	592	309	195
ENSG00000275314.1_6	0	0	0	0	0	0	0	0	0
ENSG00000234149.1_8	0	0	0	0	0	0	0	0	0
ENSG00000286192.1_2	1222	516	629	1448	359	1148	724	1616	1803
ENSG00000163378.14_7	158	227	75	182	87	142	262	266	148
ENSG00000242559.2	0	0	0	0	0	0	0	0	0
ENSG00000214776.12_8	0	0	3	3	8	0	0	0	0
ENSG00000120659.15_4	0	0	4	0	0	4	0	0	8
